u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,ref,bridge,junction,tunnel,geometry
9105897,61532542,0,"[883829836, 883829837, 883829839, 883829840, 878972917]",primary,4,50,University Avenue,False,True,400.9289138826199,,,,,"LINESTRING (-63.134503 46.24523, -63.134873 46.245828, -63.134904 46.245878, -63.135003 46.246039, -63.135029 46.246081, -63.13507 46.246146, -63.135092 46.246184, -63.135147 46.246263, -63.135425 46.246724, -63.135466 46.246792, -63.135734 46.24723, -63.13576 46.24727, -63.135864 46.247429, -63.135936 46.24755, -63.136026 46.247702, -63.136146 46.247906, -63.136158 46.247925, -63.136281 46.248133, -63.136335 46.248225, -63.136418 46.248356, -63.136539 46.24855)"
9105897,9105840,0,"[1385989624, 1385989623]",tertiary,"['4', '3']",50,Allen Street,False,False,145.5729759546238,,,,,"LINESTRING (-63.134503 46.24523, -63.134097 46.245337, -63.13313 46.245589, -63.133001 46.245628, -63.13274 46.245706)"
9726832,311073782,0,335211257,primary,3,40,University Avenue,False,False,31.766769700107833,,,,,"LINESTRING (-63.130085 46.238544, -63.129928 46.23828)"
9726832,9726833,0,"[2481653, 2481654]",residential,,,"['Granville Street', 'Bishop Street']",True,False,261.1714199775329,,,,,"LINESTRING (-63.130085 46.238544, -63.130018 46.238569, -63.128864 46.239006, -63.129106 46.239391, -63.130298 46.239, -63.130368 46.238977)"
9726832,311073784,0,335211257,primary,3,40,University Avenue,False,True,22.173028933750896,,,,,"LINESTRING (-63.130085 46.238544, -63.130105 46.238573, -63.130214 46.238722)"
9726833,2098679099,0,335211257,primary,3,40,University Avenue,False,True,51.15339648001902,,,,,"LINESTRING (-63.130368 46.238977, -63.130659 46.239391)"
9726833,311073784,0,335211257,primary,3,40,University Avenue,False,False,30.72314325250481,,,,,"LINESTRING (-63.130368 46.238977, -63.130298 46.238853, -63.130214 46.238722)"
9726835,2098679809,0,335211257,primary,3,40,University Avenue,False,False,17.439377201717228,,,,,"LINESTRING (-63.132771 46.242521, -63.132671 46.24238)"
9726835,1889097639,0,335211257,primary,3,40,University Avenue,False,True,60.33484018796857,,,,,"LINESTRING (-63.132771 46.242521, -63.133109 46.243011)"
9726835,12785433,0,4722927,residential,,,Gerald Street,False,True,73.42060642678996,,,,,"LINESTRING (-63.132771 46.242521, -63.132706 46.242542, -63.131907 46.242803)"
9726836,1889097639,0,335211257,primary,3,40,University Avenue,False,False,61.766899193844225,,,,,"LINESTRING (-63.13344 46.243517, -63.133109 46.243011)"
9726836,9105835,0,2689214,residential,,,Summer Street,False,False,145.28506233365997,,,,,"LINESTRING (-63.13344 46.243517, -63.133365 46.243541, -63.131726 46.244066)"
9726836,2098679919,0,199881467,residential,2,,Summer Street,False,True,258.78869357910685,,,,,"LINESTRING (-63.13344 46.243517, -63.133549 46.243484, -63.133694 46.243441, -63.13372 46.243433, -63.134067 46.24333, -63.134126 46.243312, -63.134286 46.243265, -63.134307 46.243259, -63.135635 46.242837, -63.135771 46.242794, -63.136427 46.242584, -63.13651 46.242564)"
9726836,2098680200,0,335211257,primary,3,40,University Avenue,False,True,71.21794030681318,,,,,"LINESTRING (-63.13344 46.243517, -63.133503 46.24362, -63.13357 46.24373, -63.133811 46.244104)"
10185708,2098680200,0,335211257,primary,3,40,University Avenue,False,False,59.48682264716203,,,,,"LINESTRING (-63.134117 46.244595, -63.133811 46.244104)"
10185708,2098680362,0,199881495,residential,2,,Young Street,False,False,145.59875958737408,,,,,"LINESTRING (-63.134117 46.244595, -63.133732 46.244714, -63.13277 46.245012, -63.132389 46.24513)"
10185708,9105897,0,335211257,primary,3,40,University Avenue,False,True,76.65469400552566,,,,,"LINESTRING (-63.134117 46.244595, -63.134233 46.244785, -63.134503 46.24523)"
10295257,10858062,0,2372086,residential,,,King Street,True,False,162.94059902744104,,,,,"LINESTRING (-63.125414 46.232472, -63.125552 46.232384, -63.12687 46.231549, -63.126975 46.231482)"
10295257,11000177,0,393243509,tertiary,2,,Queen Street,False,False,59.85354295544663,,,,,"LINESTRING (-63.125414 46.232472, -63.125434 46.232488, -63.125888 46.232831, -63.125938 46.23287)"
10295257,8682424,0,393243509,tertiary,2,,Queen Street,False,True,65.66742101971715,,,,,"LINESTRING (-63.125414 46.232472, -63.125348 46.23242, -63.12491 46.232072, -63.124853 46.232027)"
10295258,10295257,0,2372086,residential,,,King Street,True,False,158.46348451261582,,,,,"LINESTRING (-63.123883 46.233426, -63.123996 46.233354, -63.12448 46.233049, -63.125054 46.23269, -63.125319 46.232529, -63.125414 46.232472)"
10295258,8598672,0,4722925,residential,,,Great George Street,False,False,63.46101587472777,,,,,"LINESTRING (-63.123883 46.233426, -63.123838 46.23339, -63.123571 46.233181, -63.123338 46.232997)"
10295258,11068547,0,4722925,residential,,,Great George Street,False,True,61.01513523580397,,,,,"LINESTRING (-63.123883 46.233426, -63.123918 46.233453, -63.123973 46.233494, -63.124294 46.23373, -63.124426 46.233825)"
10295262,10295263,0,2830730,residential,,,Union Street,True,False,57.96046365084766,,,,,"LINESTRING (-63.127892 46.230921, -63.1284 46.231307)"
10295263,10937003,0,2513058,residential,,,Dorchester Street,True,False,94.12519674999086,,,,,"LINESTRING (-63.1284 46.231307, -63.127494 46.231876)"
10295263,11000198,0,2830730,residential,,,Union Street,True,False,60.44218495012017,,,,,"LINESTRING (-63.1284 46.231307, -63.128926 46.23171)"
10858001,12162147,0,2689213,residential,,,Birchwood Street,False,True,273.8303510509909,,,,,"LINESTRING (-63.124616 46.242463, -63.124718 46.242481, -63.125145 46.242552, -63.125436 46.242601, -63.125504 46.242622, -63.125559 46.242662, -63.125609 46.242731, -63.125782 46.242971, -63.125861 46.24308, -63.126111 46.243426, -63.126705 46.244247)"
10858001,12603151,0,390628124,primary,2,40,Longworth Avenue,False,False,48.429833872593036,,,,,"LINESTRING (-63.124616 46.242463, -63.124493 46.242797, -63.12446 46.242885)"
10858001,12162199,0,390628124,primary,2,40,Longworth Avenue,False,True,39.844280801731365,,,,,"LINESTRING (-63.124616 46.242463, -63.124688 46.242221, -63.124728 46.242114)"
10858002,12603162,0,2779746,residential,,,Victory Avenue,False,True,220.91169236327602,,,,,"LINESTRING (-63.124237 46.243603, -63.124148 46.24359, -63.123886 46.243553, -63.123663 46.24353, -63.122234 46.243384, -63.122078 46.243331, -63.12163 46.242986)"
10858002,12603156,0,390628124,primary,2,40,Longworth Avenue,False,False,88.97610681683722,,,,,"LINESTRING (-63.124237 46.243603, -63.124017 46.244292, -63.123988 46.244384)"
10858002,12603151,0,390628124,primary,2,40,Longworth Avenue,False,True,81.5846453807239,,,,,"LINESTRING (-63.124237 46.243603, -63.124355 46.243222, -63.12446 46.242885)"
10858004,12603156,0,390628124,primary,2,40,Longworth Avenue,False,True,43.43754787418021,,,,,"LINESTRING (-63.123859 46.244764, -63.123988 46.244384)"
10858004,12162147,0,2807288,residential,,,Lapthorn Avenue,False,True,237.77253932708976,,,,,"LINESTRING (-63.123859 46.244764, -63.123978 46.244782, -63.124722 46.244891, -63.124786 46.244901, -63.124846 46.244898, -63.124923 46.244879, -63.12497 46.244863, -63.126705 46.244247)"
10858004,10858023,0,390628124,primary,2,40,Longworth Avenue,False,False,130.56689172460676,,,,,"LINESTRING (-63.123859 46.244764, -63.123714 46.24527, -63.123684 46.245375, -63.123609 46.245616, -63.123556 46.245787, -63.123518 46.245915)"
10858012,129065419,0,2481662,residential,,,Palmers Lane,False,False,66.41029828942732,,,,,"LINESTRING (-63.121476 46.254268, -63.120832 46.254467, -63.120688 46.254511)"
10858012,10858016,0,2481662,residential,,,Palmers Lane,False,True,297.05589154399667,,,,,"LINESTRING (-63.121476 46.254268, -63.122455 46.253911, -63.123107 46.253716, -63.123957 46.253437, -63.124961 46.253116)"
10858012,318530976,0,28968033,residential,,,MacKay Drive,False,False,225.82047990120637,,,,,"LINESTRING (-63.121476 46.254268, -63.121557 46.254371, -63.121946 46.254912, -63.121977 46.254939, -63.12203 46.254958, -63.122126 46.254956, -63.122205 46.254944, -63.122489 46.254861, -63.123665 46.25448)"
10858016,10858012,0,2481662,residential,,,Palmers Lane,False,False,297.05589154399667,,,,,"LINESTRING (-63.124961 46.253116, -63.123957 46.253437, -63.123107 46.253716, -63.122455 46.253911, -63.121476 46.254268)"
10858016,10858017,0,2481662,residential,,,Palmers Lane,False,True,237.03985354757862,,,,,"LINESTRING (-63.124961 46.253116, -63.12507 46.253046, -63.127365 46.252326, -63.127742 46.252208)"
10858016,318531050,0,28968043,residential,,,Vic Campbell Boulevard,False,True,95.18243877887414,,,,,"LINESTRING (-63.124961 46.253116, -63.125295 46.253656, -63.125458 46.2539)"
10858017,10858016,0,2481662,residential,,,Palmers Lane,False,False,237.03985354757862,,,,,"LINESTRING (-63.127742 46.252208, -63.127365 46.252326, -63.12507 46.253046, -63.124961 46.253116)"
10858017,318531131,0,1385989626,tertiary,2,50,Mount Edward Road,False,False,136.7888841632165,,,,,"LINESTRING (-63.127742 46.252208, -63.127039 46.251142, -63.127004 46.251089)"
10858017,2100514052,0,1385989626,tertiary,2,50,Mount Edward Road,False,True,232.86954720898768,,,,,"LINESTRING (-63.127742 46.252208, -63.128771 46.253748, -63.129038 46.254101)"
10858020,12832619906,0,1385989626,tertiary,2,50,Mount Edward Road,False,False,47.246521185450575,,,,,"LINESTRING (-63.125484 46.248846, -63.125226 46.248461)"
10858020,318531198,0,1385989626,tertiary,2,50,Mount Edward Road,False,True,7.315438802455315,,,,,"LINESTRING (-63.125484 46.248846, -63.125526 46.248906)"
10858020,311130161,0,28331596,residential,,,Ravenwood Drive East,False,True,60.96994941144017,,,,,"LINESTRING (-63.125484 46.248846, -63.125659 46.248883, -63.125735 46.248899, -63.125958 46.248921, -63.126264 46.248917)"
10858023,311085830,0,28327210,residential,,,Belmont Street,False,True,42.78569321262824,,,,,"LINESTRING (-63.123518 46.245915, -63.123308 46.245845, -63.123099 46.24578, -63.123017 46.245748)"
10858023,10858004,0,390628124,primary,2,40,Longworth Avenue,False,True,130.56689172460673,,,,,"LINESTRING (-63.123518 46.245915, -63.123556 46.245787, -63.123609 46.245616, -63.123684 46.245375, -63.123714 46.24527, -63.123859 46.244764)"
10858023,2316108986,0,"[1085313644, 2830733]",primary,2,40,St Peters Road,False,False,122.63296879000961,,,,,"LINESTRING (-63.123518 46.245915, -63.12341 46.246244, -63.123298 46.246616, -63.123179 46.246992)"
10858023,12832603580,0,"[163494376, 1385989610, 1357928260]",tertiary,,,Mount Edward Road,False,False,233.757681552316,,,,,"LINESTRING (-63.123518 46.245915, -63.123982 46.246631, -63.12405 46.246728, -63.124184 46.24693, -63.12434 46.247163, -63.124426 46.247293, -63.124478 46.247371, -63.12458 46.247524, -63.124676 46.247668, -63.124782 46.247827)"
10858026,318530583,0,1385989628,tertiary,4,50,Mount Edward Road,False,True,118.70551116221274,,,,,"LINESTRING (-63.129932 46.255404, -63.13061 46.256362)"
10858026,2133741455,0,390626820,secondary,,,Belvedere Avenue,False,False,339.71549937783595,,,,,"LINESTRING (-63.129932 46.255404, -63.13079 46.255096, -63.131607 46.254743, -63.133001 46.254025, -63.133644 46.253757)"
10858026,318526450,0,390626820,secondary,,,Belvedere Avenue,False,True,453.0052362492185,,,,,"LINESTRING (-63.129932 46.255404, -63.129029 46.255711, -63.124645 46.257202)"
10858026,2100514052,0,1385989627,tertiary,3,50,Mount Edward Road,False,False,160.39475549287465,,,,,"LINESTRING (-63.129932 46.255404, -63.129707 46.255063, -63.129383 46.254575, -63.129038 46.254101)"
10858033,863197696,0,72693527,secondary,,,Belvedere Avenue,False,False,248.45909966031647,,,,,"LINESTRING (-63.138732 46.252034, -63.137829 46.25233, -63.136113 46.252902, -63.135819 46.253002)"
10858033,61532542,0,"[335211255, 878972917, 390626846, 390626847]",primary,"['4', '5']",50,University Avenue,False,False,422.57693055735416,,,,,"LINESTRING (-63.138732 46.252034, -63.138157 46.251109, -63.138018 46.2509, -63.137788 46.250551, -63.137768 46.250514, -63.137735 46.250461, -63.13755 46.250166, -63.137407 46.249935, -63.137216 46.249638, -63.137109 46.24947, -63.137004 46.249305, -63.13692 46.249171, -63.136801 46.248971, -63.136644 46.248707, -63.136577 46.248607, -63.136539 46.24855)"
10858033,2622643590,0,401082847,primary,5,50,University Avenue,False,True,578.7762135886161,,,,,"LINESTRING (-63.138732 46.252034, -63.138773 46.252098, -63.138941 46.252361, -63.139642 46.253454, -63.140745 46.255106, -63.140818 46.255216, -63.14107 46.255573, -63.141267 46.255852, -63.141468 46.256159, -63.141873 46.256764)"
10858033,3937820092,0,"[390626819, 681512550]",secondary,,,Belvedere Avenue,False,True,191.42655288672563,,,,,"LINESTRING (-63.138732 46.252034, -63.139644 46.25174, -63.140994 46.251315)"
10858034,318530583,0,334311316,tertiary,2,50,Mount Edward Road,False,False,109.12508713334061,,,,,"LINESTRING (-63.131252 46.257238, -63.13061 46.256362)"
10858034,318530425,0,334311316,tertiary,2,50,Mount Edward Road,False,True,95.2917944768247,,,,,"LINESTRING (-63.131252 46.257238, -63.131787 46.258011)"
10858034,318530476,0,163494369,residential,,,Fairview Drive,False,False,454.3397272417998,,,,,"LINESTRING (-63.131252 46.257238, -63.131158 46.257271, -63.128591 46.258172, -63.125966 46.259065)"
10858051,8684521,0,13736052,tertiary,,,Grafton Street,False,True,156.29138799435185,,,,,"LINESTRING (-63.129602 46.233482, -63.12969 46.233431, -63.13025 46.233068, -63.131042 46.232568, -63.131095 46.232529)"
10858051,311067078,0,335210727,tertiary,2,,Grafton Street,False,False,164.13265407956396,,,,,"LINESTRING (-63.129602 46.233482, -63.129485 46.233559, -63.128153 46.234415, -63.12804 46.234488)"
10858051,11068544,0,335210730,residential,,,Pownal Street,False,False,118.61985505583333,,,,,"LINESTRING (-63.129602 46.233482, -63.12952 46.233409, -63.129264 46.233213, -63.129134 46.23311, -63.129112 46.233094, -63.128973 46.232985, -63.128642 46.232725, -63.128583 46.232681)"
10858051,1751698400,0,335210731,residential,,,Pownal Street,False,True,120.10366116622647,,,,,"LINESTRING (-63.129602 46.233482, -63.129669 46.233531, -63.130045 46.233806, -63.130296 46.234002, -63.130601 46.234238, -63.130656 46.234278)"
10858056,10858059,0,2481655,residential,,,Pownal Street,False,True,120.09499227258114,,,,,"LINESTRING (-63.13171 46.235108, -63.13175 46.235138, -63.132592 46.235842, -63.132668 46.235956)"
10858056,8598260,0,335210725,residential,,,Fitzroy Street,True,False,157.5437132389798,,,,,"LINESTRING (-63.13171 46.235108, -63.131766 46.235071, -63.133138 46.234213, -63.133228 46.234157)"
10858056,1751698401,0,335210731,residential,,,Pownal Street,False,False,68.31116839526324,,,,,"LINESTRING (-63.13171 46.235108, -63.131392 46.23486, -63.131133 46.234641)"
10858059,8598529,0,2764559,secondary,2,,Euston Street,False,False,150.12853285038338,,,,,"LINESTRING (-63.132668 46.235956, -63.131239 46.236876)"
10858059,61565553,0,2764559,secondary,2,,Euston Street,False,True,151.70277007615792,,,,,"LINESTRING (-63.132668 46.235956, -63.1341 46.235018)"
10858059,11000179,0,390626838,residential,,,Spring Park Road,False,True,78.24948271075472,,,,,"LINESTRING (-63.132668 46.235956, -63.133109 46.23659)"
10858059,10858056,0,2481655,residential,,,Pownal Street,False,False,120.09499227258114,,,,,"LINESTRING (-63.132668 46.235956, -63.132592 46.235842, -63.13175 46.235138, -63.13171 46.235108)"
10858062,10295262,0,2372086,residential,,,King Street,True,False,94.0989793673024,,,,,"LINESTRING (-63.126975 46.231482, -63.127892 46.230921)"
10858062,2099078419,0,335210730,residential,,,Pownal Street,False,False,68.33538735884095,,,,,"LINESTRING (-63.126975 46.231482, -63.126378 46.231027)"
10858062,10937003,0,335210730,residential,,,Pownal Street,False,True,59.234782755200605,,,,,"LINESTRING (-63.126975 46.231482, -63.127494 46.231876)"
10858066,8601207,0,177662573,residential,,,Cumberland Street,False,False,117.18796824256415,,,,,"LINESTRING (-63.120549 46.23923, -63.120477 46.239179, -63.119627 46.238515, -63.119537 46.238442)"
10858066,8712426,0,335210728,primary,4,40,Grafton Street,False,False,147.7566174960878,,,,,"LINESTRING (-63.120549 46.23923, -63.120506 46.239256, -63.120149 46.239466, -63.119937 46.239599, -63.119624 46.239795, -63.119546 46.239844, -63.119114 46.240114)"
10858066,12162203,0,335210728,primary,4,40,Grafton Street,False,True,154.98884482123987,,,,,"LINESTRING (-63.120549 46.23923, -63.120614 46.239192, -63.122013 46.238272)"
10858068,311130154,0,28331596,residential,,,Ravenwood Drive East,False,False,61.50582862723681,,,,,"LINESTRING (-63.131292 46.249107, -63.131252 46.249119, -63.1306 46.249308, -63.130552 46.249317)"
10858455,12798836081,0,370810317,trunk,4,70,Arterial Highway,False,False,516.0986908375371,1;2;TCH,,,,"LINESTRING (-63.12139 46.272815, -63.125258 46.273717, -63.126872 46.274101, -63.127446 46.27426, -63.127738 46.274326)"
10858455,8158842099,0,390628118,trunk,2,70,Arterial Highway,True,False,555.1499499694124,1;2;TCH,,,,"LINESTRING (-63.12139 46.272815, -63.12075 46.272622, -63.12009 46.272449, -63.118664 46.272102, -63.118142 46.271986, -63.117142 46.271759, -63.116767 46.271663, -63.116451 46.271569, -63.116195 46.271466, -63.115773 46.271245, -63.115407 46.271012, -63.115238 46.270861, -63.115087 46.270694, -63.115051 46.270646)"
10858461,11335697863,0,1228663371,residential,,,Park Street,False,True,9.643189846199046,,,,,"LINESTRING (-63.112998 46.244333, -63.113121 46.244346)"
10858461,3010307530,0,199916628,trunk,2,60,Riverside Drive,True,False,384.9341028412872,1;TCH,,,,"LINESTRING (-63.112998 46.244333, -63.112716 46.245432, -63.112514 46.246093, -63.112318 46.246785, -63.112195 46.247238, -63.112155 46.247356, -63.112082 46.247465, -63.111984 46.247532, -63.111809 46.247648)"
10858465,5333834887,0,66103773,tertiary,,,Mount Edward Road,False,True,144.76085745223847,,,,,"LINESTRING (-63.14435 46.276924, -63.145112 46.278114)"
10858465,312402845,0,259215794,residential,,,Superior Crescent,False,False,165.9892517566391,,,,,"LINESTRING (-63.14435 46.276924, -63.146302 46.276286)"
10858465,312402838,0,28433739,tertiary,,,Macaleer Drive,False,True,347.6297747813071,,,,,"LINESTRING (-63.14435 46.276924, -63.141391 46.277904, -63.140248 46.27824)"
10858465,2645666532,0,479504499,tertiary,,,Mount Edward Road,False,False,159.11353535065828,,,,,"LINESTRING (-63.14435 46.276924, -63.143967 46.276335, -63.143889 46.276214, -63.143747 46.275997, -63.143501 46.275618)"
10858466,4624347438,0,66103773,tertiary,,,Mount Edward Road,False,False,363.22505132786983,,,,,"LINESTRING (-63.14763 46.282043, -63.146162 46.279733, -63.145729 46.279052)"
10858466,311100955,0,349158315,tertiary,,,Sherwood Road,False,False,324.848451392894,,,,,"LINESTRING (-63.14763 46.282043, -63.148663 46.281793, -63.149414 46.281611, -63.149559 46.281576, -63.15162 46.281077)"
10858466,2100723065,0,349158315,tertiary,,,Sherwood Road,False,True,336.6339222840218,,,,,"LINESTRING (-63.14763 46.282043, -63.145318 46.282662, -63.144923 46.282768, -63.143541 46.283127)"
10937003,10858062,0,335210730,residential,,,Pownal Street,False,False,59.234782755200605,,,,,"LINESTRING (-63.127494 46.231876, -63.126975 46.231482)"
10937003,310870867,0,335210730,residential,,,Pownal Street,False,True,61.06546934218742,,,,,"LINESTRING (-63.127494 46.231876, -63.128039 46.232275)"
10937003,11000177,0,2513058,residential,,,Dorchester Street,True,False,162.85997850483616,,,,,"LINESTRING (-63.127494 46.231876, -63.127391 46.231939, -63.126921 46.232228, -63.126363 46.232588, -63.126063 46.232787, -63.125938 46.23287)"
11000132,2611345483,0,"[28326824, 2513059]",residential,,,"['Richmond Street', 'West Street']",False,"[False, True]",268.3275569838352,,,,,"LINESTRING (-63.132506 46.231614, -63.132467 46.231584, -63.132277 46.231442, -63.131456 46.230826, -63.130112 46.231722, -63.130056 46.231755)"
